order_id,order_date,customer_id,product_id,quantity,discount,channel,revenue,cost,profit,product_name,category,unit_cost,unit_price,customer_name,region,customer_segment,profit_margin_pct,avg_order_value,year,month,month_name,year_month
ORD02594,2022-02-03,C0298,P006,3,0.0,Direct Sales,133.26,54.09,79.17,Office Chair,Furniture,18.03,44.42,Karan Das,Central,SMB,59.41,44.419999999999995,2022,2,Feb,2022-02
ORD03490,2022-02-03,C0206,P008,2,0.1,Online,221.38,161.82,59.56,Bookshelf,Furniture,80.91,122.99,Rahul Nair,South,SMB,26.9,110.69,2022,2,Feb,2022-02
ORD03219,2022-02-03,C0383,P010,2,0.1,Retail,529.87,356.92,172.95,Lamp,Furniture,178.46,294.37,Ananya Singh,North,SMB,32.64,264.935,2022,2,Feb,2022-02
ORD00107,2022-02-04,C0161,P005,4,0.0,Retail,2101.8,977.72,1124.08,Smartwatch,Electronics,244.43,525.45,Vikram Nair,South,Individual,53.48,525.45,2022,2,Feb,2022-02
ORD00181,2022-02-04,C0350,P014,1,0.0,Direct Sales,168.45,87.87,80.58,Jeans,Clothing,87.87,168.45,Arjun Mehta,Central,SMB,47.84,168.45,2022,2,Feb,2022-02
ORD03967,2022-02-04,C0169,P012,2,0.0,Retail,431.22,247.88,183.34,Sneakers,Clothing,123.94,215.61,Ananya Patel,South,Enterprise,42.52,215.61,2022,2,Feb,2022-02
ORD04981,2022-02-04,C0397,P018,1,0.0,Direct Sales,877.61,386.6,491.01,Protein Bar,Food & Bev,386.6,877.61,Rahul Iyer,South,Individual,55.95,877.61,2022,2,Feb,2022-02
ORD03540,2022-02-04,C0151,P008,3,0.05,Retail,350.52,242.73,107.79,Bookshelf,Furniture,80.91,122.99,Meera Verma,East,SMB,30.75,116.83999999999999,2022,2,Feb,2022-02
ORD04611,2022-02-05,C0109,P015,2,0.1,Online,588.22,482.08,106.14,Hoodie,Clothing,241.04,326.79,Vikram Malhotra,South,Individual,18.04,294.11,2022,2,Feb,2022-02
ORD04363,2022-02-05,C0364,P005,1,0.2,Direct Sales,420.36,244.43,175.93,Smartwatch,Electronics,244.43,525.45,Nisha Iyer,West,SMB,41.85,420.36,2022,2,Feb,2022-02
ORD00008,2022-02-05,C0444,P010,3,0.0,Retail,883.11,535.38,347.73,Lamp,Furniture,178.46,294.37,Meera Das,Central,Enterprise,39.38,294.37,2022,2,Feb,2022-02
ORD03855,2022-02-06,C0166,P017,1,0.0,Retail,86.26,35.37,50.89,Energy Drink,Food & Bev,35.37,86.26,Vikram Nair,West,SMB,59.0,86.26,2022,2,Feb,2022-02
ORD01086,2022-02-06,C0178,P011,3,0.0,Direct Sales,1094.46,745.86,348.6,Jacket,Clothing,248.62,364.82,Nisha Reddy,South,Individual,31.85,364.82,2022,2,Feb,2022-02
ORD04646,2022-02-06,C0109,P007,1,0.0,Online,520.32,334.65,185.67,Standing Desk,Furniture,334.65,520.32,Vikram Malhotra,South,Individual,35.68,520.32,2022,2,Feb,2022-02
ORD03386,2022-02-07,C0172,P009,1,0.15,Wholesale,211.02,128.65,82.37,Sofa,Furniture,128.65,248.26,Vikram Das,Central,SMB,39.03,211.02,2022,2,Feb,2022-02
ORD00713,2022-02-07,C0495,P007,1,0.0,Retail,520.32,334.65,185.67,Standing Desk,Furniture,334.65,520.32,Anjali Gupta,North,SMB,35.68,520.32,2022,2,Feb,2022-02
ORD02085,2022-02-07,C0085,P009,1,0.1,Retail,223.43,128.65,94.78,Sofa,Furniture,128.65,248.26,Anjali Reddy,South,Enterprise,42.42,223.43,2022,2,Feb,2022-02
ORD01706,2022-02-07,C0325,P003,4,0.05,Retail,400.41,283.4,117.01,Tablet,Electronics,70.85,105.37,Dev Nair,North,Individual,29.22,100.1025,2022,2,Feb,2022-02
ORD01668,2022-02-07,C0316,P019,2,0.0,Online,365.08,257.6,107.48,Tea Pack,Food & Bev,128.8,182.54,Arjun Bose,West,SMB,29.44,182.54,2022,2,Feb,2022-02
ORD00067,2022-02-07,C0378,P007,1,0.0,Online,520.32,334.65,185.67,Standing Desk,Furniture,334.65,520.32,Aarav Rao,East,SMB,35.68,520.32,2022,2,Feb,2022-02
ORD01112,2022-02-08,C0044,P002,2,0.15,Online,1013.86,590.96,422.9,Smartphone,Electronics,295.48,596.39,Sneha Malhotra,West,Enterprise,41.71,506.93,2022,2,Feb,2022-02
ORD03663,2022-02-08,C0231,P001,4,0.0,Wholesale,1523.76,624.28,899.48,Laptop,Electronics,156.07,380.94,Vikram Kumar,West,Individual,59.03,380.94,2022,2,Feb,2022-02
ORD04840,2022-02-08,C0433,P016,2,0.0,Retail,743.1,493.88,249.22,Coffee Beans,Food & Bev,246.94,371.55,Pooja Gupta,West,Enterprise,33.54,371.55,2022,2,Feb,2022-02
ORD04550,2022-02-08,C0177,P017,4,0.1,Retail,310.54,141.48,169.06,Energy Drink,Food & Bev,35.37,86.26,Siddharth Patel,South,SMB,54.44,77.635,2022,2,Feb,2022-02
ORD01090,2022-02-09,C0192,P010,1,0.05,Online,279.65,178.46,101.19,Lamp,Furniture,178.46,294.37,Siddharth Verma,Central,Individual,36.18,279.65,2022,2,Feb,2022-02
ORD01628,2022-02-09,C0110,P005,4,0.15,Direct Sales,1786.53,977.72,808.81,Smartwatch,Electronics,244.43,525.45,Pooja Iyer,North,Enterprise,45.27,446.6325,2022,2,Feb,2022-02
ORD02619,2022-02-09,C0496,P011,1,0.15,Direct Sales,310.1,248.62,61.48,Jacket,Clothing,248.62,364.82,Ananya Kumar,South,SMB,19.83,310.1,2022,2,Feb,2022-02
ORD01852,2022-02-09,C0055,P003,2,0.0,Online,210.74,141.7,69.04,Tablet,Electronics,70.85,105.37,Nisha Singh,Central,Individual,32.76,105.37,2022,2,Feb,2022-02
ORD02456,2022-02-09,C0325,P003,4,0.0,Wholesale,421.48,283.4,138.08,Tablet,Electronics,70.85,105.37,Dev Nair,North,Individual,32.76,105.37,2022,2,Feb,2022-02
ORD02014,2022-02-09,C0387,P017,4,0.1,Online,310.54,141.48,169.06,Energy Drink,Food & Bev,35.37,86.26,Sneha Iyer,North,Individual,54.44,77.635,2022,2,Feb,2022-02
ORD02721,2022-02-09,C0451,P009,3,0.0,Online,744.78,385.95,358.83,Sofa,Furniture,128.65,248.26,Karan Nair,North,Enterprise,48.18,248.26,2022,2,Feb,2022-02
ORD01874,2022-02-10,C0412,P018,1,0.0,Retail,877.61,386.6,491.01,Protein Bar,Food & Bev,386.6,877.61,Nisha Iyer,East,Enterprise,55.95,877.61,2022,2,Feb,2022-02
ORD01053,2022-02-10,C0092,P004,2,0.0,Retail,152.76,65.3,87.46,Headphones,Electronics,32.65,76.38,Vikram Das,West,Individual,57.25,76.38,2022,2,Feb,2022-02
ORD02602,2022-02-10,C0224,P009,3,0.0,Online,744.78,385.95,358.83,Sofa,Furniture,128.65,248.26,Vikram Rao,West,Individual,48.18,248.26,2022,2,Feb,2022-02
ORD01901,2022-02-10,C0003,P002,1,0.05,Retail,566.57,295.48,271.09,Smartphone,Electronics,295.48,596.39,Priya Das,East,SMB,47.85,566.57,2022,2,Feb,2022-02
ORD03984,2022-02-10,C0404,P007,3,0.05,Wholesale,1482.91,1003.95,478.96,Standing Desk,Furniture,334.65,520.32,Rahul Singh,West,SMB,32.3,494.30333333333334,2022,2,Feb,2022-02
ORD04216,2022-02-10,C0272,P019,2,0.1,Online,328.57,257.6,70.97,Tea Pack,Food & Bev,128.8,182.54,Rahul Das,North,Enterprise,21.6,164.285,2022,2,Feb,2022-02
ORD03905,2022-02-10,C0129,P008,4,0.05,Online,467.36,323.64,143.72,Bookshelf,Furniture,80.91,122.99,Rohan Das,East,SMB,30.75,116.84,2022,2,Feb,2022-02
ORD04009,2022-02-11,C0176,P005,1,0.0,Online,525.45,244.43,281.02,Smartwatch,Electronics,244.43,525.45,Priya Patel,South,SMB,53.48,525.45,2022,2,Feb,2022-02
ORD00807,2022-02-11,C0032,P013,2,0.05,Direct Sales,800.36,375.74,424.62,T-Shirt,Clothing,187.87,421.24,Meera Verma,Central,SMB,53.05,400.18,2022,2,Feb,2022-02
ORD00425,2022-02-11,C0216,P014,1,0.0,Online,168.45,87.87,80.58,Jeans,Clothing,87.87,168.45,Siddharth Iyer,East,SMB,47.84,168.45,2022,2,Feb,2022-02
ORD01498,2022-02-11,C0428,P014,1,0.15,Online,143.18,87.87,55.31,Jeans,Clothing,87.87,168.45,Dev Rao,Central,SMB,38.63,143.18,2022,2,Feb,2022-02
ORD03710,2022-02-12,C0027,P011,2,0.0,Wholesale,729.64,497.24,232.4,Jacket,Clothing,248.62,364.82,Riya Das,East,Individual,31.85,364.82,2022,2,Feb,2022-02
ORD03954,2022-02-12,C0097,P012,2,0.15,Wholesale,366.54,247.88,118.66,Sneakers,Clothing,123.94,215.61,Rohan Gupta,North,SMB,32.37,183.27,2022,2,Feb,2022-02
ORD04519,2022-02-12,C0156,P009,2,0.05,Wholesale,471.69,257.3,214.39,Sofa,Furniture,128.65,248.26,Dev Bose,Central,Individual,45.45,235.845,2022,2,Feb,2022-02
ORD02294,2022-02-12,C0366,P008,1,0.0,Retail,122.99,80.91,42.08,Bookshelf,Furniture,80.91,122.99,Vikram Bose,Central,SMB,34.21,122.99,2022,2,Feb,2022-02
ORD01912,2022-02-12,C0406,P006,3,0.0,Retail,133.26,54.09,79.17,Office Chair,Furniture,18.03,44.42,Sneha Rao,North,SMB,59.41,44.419999999999995,2022,2,Feb,2022-02
ORD02969,2022-02-12,C0095,P011,1,0.05,Retail,346.58,248.62,97.96,Jacket,Clothing,248.62,364.82,Nisha Bose,South,Individual,28.26,346.58,2022,2,Feb,2022-02
ORD00113,2022-02-13,C0084,P017,5,0.2,Online,345.04,176.85,168.19,Energy Drink,Food & Bev,35.37,86.26,Pooja Nair,North,Enterprise,48.75,69.00800000000001,2022,2,Feb,2022-02
ORD00234,2022-02-13,C0463,P001,1,0.05,Online,361.89,156.07,205.82,Laptop,Electronics,156.07,380.94,Karan Das,Central,Individual,56.87,361.89,2022,2,Feb,2022-02
ORD00082,2022-02-13,C0191,P006,4,0.0,Retail,177.68,72.12,105.56,Office Chair,Furniture,18.03,44.42,Arjun Nair,West,Individual,59.41,44.42,2022,2,Feb,2022-02
ORD02178,2022-02-13,C0246,P016,1,0.2,Online,297.24,246.94,50.3,Coffee Beans,Food & Bev,246.94,371.55,Vikram Bose,North,Individual,16.92,297.24,2022,2,Feb,2022-02
ORD00949,2022-02-14,C0096,P007,4,0.0,Online,2081.28,1338.6,742.68,Standing Desk,Furniture,334.65,520.32,Rohan Chopra,East,Individual,35.68,520.32,2022,2,Feb,2022-02
ORD01924,2022-02-14,C0329,P007,3,0.0,Retail,1560.96,1003.95,557.01,Standing Desk,Furniture,334.65,520.32,Rohan Bose,East,Individual,35.68,520.32,2022,2,Feb,2022-02
ORD02127,2022-02-15,C0349,P002,1,0.15,Wholesale,506.93,295.48,211.45,Smartphone,Electronics,295.48,596.39,Riya Verma,East,Individual,41.71,506.93,2022,2,Feb,2022-02
ORD01226,2022-02-15,C0436,P011,1,0.0,Online,364.82,248.62,116.2,Jacket,Clothing,248.62,364.82,Sneha Kumar,South,SMB,31.85,364.82,2022,2,Feb,2022-02
ORD00329,2022-02-15,C0077,P016,5,0.2,Online,1486.2,1234.7,251.5,Coffee Beans,Food & Bev,246.94,371.55,Ananya Mehta,South,Individual,16.92,297.24,2022,2,Feb,2022-02
ORD02904,2022-02-15,C0177,P001,1,0.05,Wholesale,361.89,156.07,205.82,Laptop,Electronics,156.07,380.94,Siddharth Patel,South,SMB,56.87,361.89,2022,2,Feb,2022-02
ORD03807,2022-02-15,C0244,P013,1,0.0,Direct Sales,421.24,187.87,233.37,T-Shirt,Clothing,187.87,421.24,Anjali Bose,North,Individual,55.4,421.24,2022,2,Feb,2022-02
ORD03988,2022-02-15,C0113,P003,1,0.1,Direct Sales,94.83,70.85,23.98,Tablet,Electronics,70.85,105.37,Pooja Nair,North,Individual,25.29,94.83,2022,2,Feb,2022-02
ORD02977,2022-02-15,C0226,P001,2,0.0,Retail,761.88,312.14,449.74,Laptop,Electronics,156.07,380.94,Aarav Kumar,West,Individual,59.03,380.94,2022,2,Feb,2022-02
ORD02778,2022-02-16,C0201,P016,1,0.05,Direct Sales,352.97,246.94,106.03,Coffee Beans,Food & Bev,246.94,371.55,Pooja Mehta,South,SMB,30.04,352.97,2022,2,Feb,2022-02
ORD00628,2022-02-16,C0185,P008,2,0.1,Online,221.38,161.82,59.56,Bookshelf,Furniture,80.91,122.99,Nisha Singh,South,Individual,26.9,110.69,2022,2,Feb,2022-02
ORD04234,2022-02-16,C0364,P011,2,0.05,Online,693.16,497.24,195.92,Jacket,Clothing,248.62,364.82,Nisha Iyer,West,SMB,28.26,346.58,2022,2,Feb,2022-02
ORD04200,2022-02-16,C0294,P007,1,0.05,Retail,494.3,334.65,159.65,Standing Desk,Furniture,334.65,520.32,Nisha Sharma,Central,SMB,32.3,494.3,2022,2,Feb,2022-02
ORD01692,2022-02-16,C0198,P003,1,0.2,Online,84.3,70.85,13.45,Tablet,Electronics,70.85,105.37,Siddharth Mehta,East,SMB,15.95,84.3,2022,2,Feb,2022-02
ORD00355,2022-02-16,C0071,P020,3,0.05,Online,1442.47,830.55,611.92,Juice,Food & Bev,276.85,506.13,Siddharth Bose,South,Individual,42.42,480.8233333333333,2022,2,Feb,2022-02
ORD01721,2022-02-16,C0413,P010,1,0.05,Wholesale,279.65,178.46,101.19,Lamp,Furniture,178.46,294.37,Aarav Malhotra,Central,Enterprise,36.18,279.65,2022,2,Feb,2022-02
ORD03768,2022-02-17,C0357,P020,1,0.0,Direct Sales,506.13,276.85,229.28,Juice,Food & Bev,276.85,506.13,Riya Sharma,North,Individual,45.3,506.13,2022,2,Feb,2022-02
ORD04343,2022-02-18,C0110,P003,1,0.1,Online,94.83,70.85,23.98,Tablet,Electronics,70.85,105.37,Pooja Iyer,North,Enterprise,25.29,94.83,2022,2,Feb,2022-02
ORD02949,2022-02-18,C0008,P009,1,0.15,Retail,211.02,128.65,82.37,Sofa,Furniture,128.65,248.26,Priya Reddy,West,SMB,39.03,211.02,2022,2,Feb,2022-02
ORD03835,2022-02-18,C0037,P008,1,0.0,Direct Sales,122.99,80.91,42.08,Bookshelf,Furniture,80.91,122.99,Anjali Mehta,South,Individual,34.21,122.99,2022,2,Feb,2022-02
ORD02773,2022-02-18,C0280,P007,3,0.15,Retail,1326.82,1003.95,322.87,Standing Desk,Furniture,334.65,520.32,Dev Verma,North,SMB,24.33,442.2733333333333,2022,2,Feb,2022-02
ORD00287,2022-02-18,C0250,P005,3,0.0,Direct Sales,1576.35,733.29,843.06,Smartwatch,Electronics,244.43,525.45,Nisha Mehta,East,Individual,53.48,525.4499999999999,2022,2,Feb,2022-02
ORD00648,2022-02-18,C0359,P016,1,0.2,Retail,297.24,246.94,50.3,Coffee Beans,Food & Bev,246.94,371.55,Arjun Singh,East,Enterprise,16.92,297.24,2022,2,Feb,2022-02
ORD01489,2022-02-19,C0014,P002,2,0.05,Wholesale,1133.14,590.96,542.18,Smartphone,Electronics,295.48,596.39,Arjun Malhotra,Central,Individual,47.85,566.57,2022,2,Feb,2022-02
ORD04051,2022-02-19,C0359,P010,4,0.0,Online,1177.48,713.84,463.64,Lamp,Furniture,178.46,294.37,Arjun Singh,East,Enterprise,39.38,294.37,2022,2,Feb,2022-02
ORD02220,2022-02-19,C0243,P006,1,0.0,Online,44.42,18.03,26.39,Office Chair,Furniture,18.03,44.42,Pooja Kumar,Central,SMB,59.41,44.42,2022,2,Feb,2022-02
ORD04811,2022-02-19,C0169,P017,1,0.15,Wholesale,73.32,35.37,37.95,Energy Drink,Food & Bev,35.37,86.26,Ananya Patel,South,Enterprise,51.76,73.32,2022,2,Feb,2022-02
ORD00895,2022-02-19,C0088,P008,1,0.0,Online,122.99,80.91,42.08,Bookshelf,Furniture,80.91,122.99,Sneha Das,East,Individual,34.21,122.99,2022,2,Feb,2022-02
ORD04950,2022-02-19,C0352,P005,2,0.0,Online,1050.9,488.86,562.04,Smartwatch,Electronics,244.43,525.45,Dev Das,North,Enterprise,53.48,525.45,2022,2,Feb,2022-02
ORD02593,2022-02-19,C0418,P019,1,0.0,Retail,182.54,128.8,53.74,Tea Pack,Food & Bev,128.8,182.54,Priya Joshi,East,Individual,29.44,182.54,2022,2,Feb,2022-02
ORD04422,2022-02-20,C0499,P016,2,0.0,Direct Sales,743.1,493.88,249.22,Coffee Beans,Food & Bev,246.94,371.55,Sneha Nair,North,Enterprise,33.54,371.55,2022,2,Feb,2022-02
ORD03167,2022-02-20,C0330,P007,2,0.1,Wholesale,936.58,669.3,267.28,Standing Desk,Furniture,334.65,520.32,Rohan Gupta,South,Individual,28.54,468.29,2022,2,Feb,2022-02
ORD04587,2022-02-20,C0365,P007,1,0.0,Online,520.32,334.65,185.67,Standing Desk,Furniture,334.65,520.32,Anjali Kumar,North,Individual,35.68,520.32,2022,2,Feb,2022-02
ORD04759,2022-02-21,C0250,P012,1,0.05,Wholesale,204.83,123.94,80.89,Sneakers,Clothing,123.94,215.61,Nisha Mehta,East,Individual,39.49,204.83,2022,2,Feb,2022-02
ORD03053,2022-02-21,C0331,P003,3,0.0,Wholesale,316.11,212.55,103.56,Tablet,Electronics,70.85,105.37,Aarav Das,East,SMB,32.76,105.37,2022,2,Feb,2022-02
ORD03007,2022-02-21,C0420,P010,2,0.0,Retail,588.74,356.92,231.82,Lamp,Furniture,178.46,294.37,Aarav Verma,East,Individual,39.38,294.37,2022,2,Feb,2022-02
ORD00711,2022-02-21,C0466,P007,4,0.1,Wholesale,1873.15,1338.6,534.55,Standing Desk,Furniture,334.65,520.32,Ananya Das,South,Individual,28.54,468.2875,2022,2,Feb,2022-02
ORD00763,2022-02-21,C0306,P018,2,0.0,Retail,1755.22,773.2,982.02,Protein Bar,Food & Bev,386.6,877.61,Meera Das,East,Enterprise,55.95,877.61,2022,2,Feb,2022-02
ORD04661,2022-02-21,C0157,P014,1,0.0,Wholesale,168.45,87.87,80.58,Jeans,Clothing,87.87,168.45,Priya Gupta,West,Individual,47.84,168.45,2022,2,Feb,2022-02
ORD04265,2022-02-21,C0195,P001,1,0.0,Wholesale,380.94,156.07,224.87,Laptop,Electronics,156.07,380.94,Siddharth Verma,East,Individual,59.03,380.94,2022,2,Feb,2022-02
ORD00439,2022-02-22,C0052,P002,3,0.15,Retail,1520.79,886.44,634.35,Smartphone,Electronics,295.48,596.39,Karan Mehta,South,SMB,41.71,506.93,2022,2,Feb,2022-02
ORD00731,2022-02-22,C0150,P006,1,0.1,Online,39.98,18.03,21.95,Office Chair,Furniture,18.03,44.42,Meera Nair,Central,Individual,54.9,39.98,2022,2,Feb,2022-02
ORD03252,2022-02-22,C0316,P014,1,0.05,Online,160.03,87.87,72.16,Jeans,Clothing,87.87,168.45,Arjun Bose,West,SMB,45.09,160.03,2022,2,Feb,2022-02
ORD00765,2022-02-22,C0029,P017,5,0.15,Online,366.6,176.85,189.75,Energy Drink,Food & Bev,35.37,86.26,Arjun Iyer,South,Individual,51.76,73.32000000000001,2022,2,Feb,2022-02
ORD04074,2022-02-22,C0027,P014,3,0.1,Direct Sales,454.82,263.61,191.21,Jeans,Clothing,87.87,168.45,Riya Das,East,Individual,42.04,151.60666666666665,2022,2,Feb,2022-02
ORD04921,2022-02-23,C0446,P017,1,0.0,Online,86.26,35.37,50.89,Energy Drink,Food & Bev,35.37,86.26,Meera Bose,South,SMB,59.0,86.26,2022,2,Feb,2022-02
ORD02671,2022-02-23,C0228,P001,1,0.0,Retail,380.94,156.07,224.87,Laptop,Electronics,156.07,380.94,Meera Gupta,North,Individual,59.03,380.94,2022,2,Feb,2022-02
ORD01233,2022-02-23,C0484,P003,3,0.05,Wholesale,300.3,212.55,87.75,Tablet,Electronics,70.85,105.37,Arjun Sharma,North,SMB,29.22,100.10000000000001,2022,2,Feb,2022-02
ORD02570,2022-02-23,C0308,P016,2,0.0,Online,743.1,493.88,249.22,Coffee Beans,Food & Bev,246.94,371.55,Sneha Gupta,North,SMB,33.54,371.55,2022,2,Feb,2022-02
ORD03511,2022-02-24,C0494,P003,1,0.05,Online,100.1,70.85,29.25,Tablet,Electronics,70.85,105.37,Karan Gupta,North,Individual,29.22,100.1,2022,2,Feb,2022-02
ORD02184,2022-02-24,C0280,P004,2,0.0,Online,152.76,65.3,87.46,Headphones,Electronics,32.65,76.38,Dev Verma,North,SMB,57.25,76.38,2022,2,Feb,2022-02
ORD00349,2022-02-25,C0073,P005,1,0.0,Retail,525.45,244.43,281.02,Smartwatch,Electronics,244.43,525.45,Siddharth Joshi,West,Individual,53.48,525.45,2022,2,Feb,2022-02
ORD02571,2022-02-25,C0055,P014,1,0.0,Wholesale,168.45,87.87,80.58,Jeans,Clothing,87.87,168.45,Nisha Singh,Central,Individual,47.84,168.45,2022,2,Feb,2022-02
ORD02554,2022-02-26,C0161,P019,2,0.0,Direct Sales,365.08,257.6,107.48,Tea Pack,Food & Bev,128.8,182.54,Vikram Nair,South,Individual,29.44,182.54,2022,2,Feb,2022-02
ORD01242,2022-02-26,C0049,P015,3,0.0,Direct Sales,980.37,723.12,257.25,Hoodie,Clothing,241.04,326.79,Rahul Mehta,West,Individual,26.24,326.79,2022,2,Feb,2022-02
ORD00841,2022-02-26,C0216,P002,1,0.05,Retail,566.57,295.48,271.09,Smartphone,Electronics,295.48,596.39,Siddharth Iyer,East,SMB,47.85,566.57,2022,2,Feb,2022-02
ORD03975,2022-02-27,C0366,P002,3,0.0,Wholesale,1789.17,886.44,902.73,Smartphone,Electronics,295.48,596.39,Vikram Bose,Central,SMB,50.46,596.39,2022,2,Feb,2022-02
ORD02966,2022-02-27,C0291,P018,4,0.05,Wholesale,3334.92,1546.4,1788.52,Protein Bar,Food & Bev,386.6,877.61,Rohan Mehta,South,Individual,53.63,833.73,2022,2,Feb,2022-02
ORD04643,2022-02-27,C0279,P018,1,0.0,Online,877.61,386.6,491.01,Protein Bar,Food & Bev,386.6,877.61,Rohan Mehta,North,Individual,55.95,877.61,2022,2,Feb,2022-02
ORD04073,2022-02-27,C0355,P004,4,0.15,Online,259.69,130.6,129.09,Headphones,Electronics,32.65,76.38,Aarav Rao,Central,Individual,49.71,64.9225,2022,2,Feb,2022-02
ORD01909,2022-02-27,C0254,P015,1,0.0,Retail,326.79,241.04,85.75,Hoodie,Clothing,241.04,326.79,Nisha Kumar,West,Enterprise,26.24,326.79,2022,2,Feb,2022-02
ORD03678,2022-02-27,C0003,P001,2,0.0,Wholesale,761.88,312.14,449.74,Laptop,Electronics,156.07,380.94,Priya Das,East,SMB,59.03,380.94,2022,2,Feb,2022-02
ORD04166,2022-02-27,C0228,P014,1,0.15,Retail,143.18,87.87,55.31,Jeans,Clothing,87.87,168.45,Meera Gupta,North,Individual,38.63,143.18,2022,2,Feb,2022-02
ORD01502,2022-02-27,C0181,P005,1,0.0,Retail,525.45,244.43,281.02,Smartwatch,Electronics,244.43,525.45,Nisha Kumar,Central,SMB,53.48,525.45,2022,2,Feb,2022-02
ORD03476,2022-02-28,C0337,P011,4,0.05,Retail,1386.32,994.48,391.84,Jacket,Clothing,248.62,364.82,Pooja Patel,North,Individual,28.26,346.58,2022,2,Feb,2022-02
ORD01800,2022-02-28,C0181,P009,5,0.0,Direct Sales,1241.3,643.25,598.05,Sofa,Furniture,128.65,248.26,Nisha Kumar,Central,SMB,48.18,248.26,2022,2,Feb,2022-02
ORD03621,2022-02-28,C0442,P004,3,0.0,Retail,229.14,97.95,131.19,Headphones,Electronics,32.65,76.38,Nisha Kumar,West,Enterprise,57.25,76.38,2022,2,Feb,2022-02
ORD01623,2022-02-28,C0464,P009,1,0.0,Direct Sales,248.26,128.65,119.61,Sofa,Furniture,128.65,248.26,Arjun Mehta,East,SMB,48.18,248.26,2022,2,Feb,2022-02
ORD00639,2022-03-01,C0370,P015,1,0.0,Online,326.79,241.04,85.75,Hoodie,Clothing,241.04,326.79,Nisha Malhotra,Central,Individual,26.24,326.79,2022,3,Mar,2022-03
ORD01805,2022-03-02,C0236,P001,2,0.0,Online,761.88,312.14,449.74,Laptop,Electronics,156.07,380.94,Aarav Reddy,South,SMB,59.03,380.94,2022,3,Mar,2022-03
ORD04713,2022-03-02,C0264,P010,1,0.0,Wholesale,294.37,178.46,115.91,Lamp,Furniture,178.46,294.37,Aarav Chopra,North,SMB,39.38,294.37,2022,3,Mar,2022-03
ORD03734,2022-03-02,C0357,P001,1,0.1,Online,342.85,156.07,186.78,Laptop,Electronics,156.07,380.94,Riya Sharma,North,Individual,54.48,342.85,2022,3,Mar,2022-03
ORD02635,2022-03-02,C0256,P013,4,0.1,Retail,1516.46,751.48,764.98,T-Shirt,Clothing,187.87,421.24,Dev Das,Central,Individual,50.45,379.115,2022,3,Mar,2022-03
ORD02314,2022-03-02,C0410,P007,1,0.15,Online,442.27,334.65,107.62,Standing Desk,Furniture,334.65,520.32,Riya Reddy,East,SMB,24.33,442.27,2022,3,Mar,2022-03
ORD02916,2022-03-02,C0285,P002,1,0.0,Wholesale,596.39,295.48,300.91,Smartphone,Electronics,295.48,596.39,Karan Chopra,South,Individual,50.46,596.39,2022,3,Mar,2022-03
ORD01270,2022-03-03,C0030,P004,4,0.15,Retail,259.69,130.6,129.09,Headphones,Electronics,32.65,76.38,Arjun Gupta,North,SMB,49.71,64.9225,2022,3,Mar,2022-03
ORD03137,2022-03-03,C0034,P009,1,0.1,Wholesale,223.43,128.65,94.78,Sofa,Furniture,128.65,248.26,Aarav Nair,Central,SMB,42.42,223.43,2022,3,Mar,2022-03
ORD04407,2022-03-03,C0305,P004,1,0.0,Online,76.38,32.65,43.73,Headphones,Electronics,32.65,76.38,Rohan Nair,Central,SMB,57.25,76.38,2022,3,Mar,2022-03
ORD03332,2022-03-03,C0116,P015,1,0.0,Wholesale,326.79,241.04,85.75,Hoodie,Clothing,241.04,326.79,Vikram Bose,South,Enterprise,26.24,326.79,2022,3,Mar,2022-03
ORD03520,2022-03-04,C0032,P006,2,0.15,Direct Sales,75.51,36.06,39.45,Office Chair,Furniture,18.03,44.42,Meera Verma,Central,SMB,52.24,37.755,2022,3,Mar,2022-03
ORD00863,2022-03-04,C0461,P015,3,0.0,Retail,980.37,723.12,257.25,Hoodie,Clothing,241.04,326.79,Vikram Sharma,East,Enterprise,26.24,326.79,2022,3,Mar,2022-03
ORD03756,2022-03-04,C0497,P008,1,0.0,Online,122.99,80.91,42.08,Bookshelf,Furniture,80.91,122.99,Siddharth Malhotra,East,SMB,34.21,122.99,2022,3,Mar,2022-03
ORD01002,2022-03-04,C0325,P004,1,0.0,Retail,76.38,32.65,43.73,Headphones,Electronics,32.65,76.38,Dev Nair,North,Individual,57.25,76.38,2022,3,Mar,2022-03
ORD01677,2022-03-05,C0002,P018,1,0.0,Retail,877.61,386.6,491.01,Protein Bar,Food & Bev,386.6,877.61,Riya Sharma,South,Individual,55.95,877.61,2022,3,Mar,2022-03
ORD02452,2022-03-05,C0062,P016,4,0.1,Direct Sales,1337.58,987.76,349.82,Coffee Beans,Food & Bev,246.94,371.55,Rahul Joshi,South,SMB,26.15,334.395,2022,3,Mar,2022-03
ORD02148,2022-03-06,C0032,P001,1,0.15,Direct Sales,323.8,156.07,167.73,Laptop,Electronics,156.07,380.94,Meera Verma,Central,SMB,51.8,323.8,2022,3,Mar,2022-03
ORD00350,2022-03-06,C0316,P012,3,0.0,Online,646.83,371.82,275.01,Sneakers,Clothing,123.94,215.61,Arjun Bose,West,SMB,42.52,215.61,2022,3,Mar,2022-03
ORD03452,2022-03-06,C0422,P013,2,0.0,Online,842.48,375.74,466.74,T-Shirt,Clothing,187.87,421.24,Ananya Rao,West,Individual,55.4,421.24,2022,3,Mar,2022-03
